STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,STATE
US1VAPRC002,"PORTSMOUTH 4.1 SSE, VA US",36.801,-76.327,7.9,VIRGINIA
US1VAHN0013,"MARTINSVILLE 1.9 SE, VA US",36.662791,-79.841462,240.8,VIRGINIA
USC00440327,"ASHLAND, VA US",37.7552,-77.485,67.1,VIRGINIA
US1VAYR0033,"WILLIAMSBURG 6.8 N, VA US",37.36774,-76.72271,18.3,VIRGINIA
US1VAAM0002,"JETERSVILLE 3.6 W, VA US",37.300944,-78.160951,118,VIRGINIA
US1VAYR0032,"WILLIAMSBURG 0.8 NNW, VA US",37.28097,-76.71101,22.3,VIRGINIA
US1VAYR0030,"SEAFORD 0.3 S, VA US",37.192502,-76.431378,4.3,VIRGINIA
US1VAMN0042,"RADFORD 0.4 W, VA US",37.1235663,-80.5666531,580.3,VIRGINIA
US1VACHC004,"COLONIAL HEIGHTS 0.3 ENE, VA US",37.26499,-77.39419,19.8,VIRGINIA
US1VAPT0003,"DANVILLE 5.5 N, VA US",36.662724,-79.419879,204.5,VIRGINIA
US1VACHC005,"COLONIAL HEIGHTS 1.8 NE, VA US",37.281,-77.37441,30.8,VIRGINIA
USW00013750,"NORFOLK NAS, VA US",36.93746,-76.28926,5.2,VIRGINIA
US1VAYR0026,"NEWPORT NEWS 7.2 NE, VA US",37.15747,-76.43424,6.1,VIRGINIA
US1VAYR0024,"WILLIAMSBURG 4.6 NNW, VA US",37.334876,-76.727328,43.6,VIRGINIA
US1VAMD0003,"MADISON 6.9 NNW, VA US",38.466862,-78.316727,193.5,VIRGINIA
US1VAPRC010,"PORTSMOUTH 3.3 NW, VA US",36.892345,-76.393636,3.7,VIRGINIA
US1VAYR0028,"WILLIAMSBURG 3.4 ENE, VA US",37.2941783,-76.653351,17.7,VIRGINIA
US1VAMD0006,"MADISON 7.6 NNE, VA US",38.482731,-78.219477,204.8,VIRGINIA
US1VAYR0027,"GRAFTON 1.3 ENE, VA US",37.1705247,-76.4458986,4.6,VIRGINIA
US1VAMN0034,"CHRISTIANSBURG 4.4 WNW, VA US",37.16318,-80.47731,588.9,VIRGINIA
US1VAHN0009,"BASSETT 1.1 E, VA US",36.766118,-79.965784,264.6,VIRGINIA
US1VAYR0022,"NEWPORT NEWS 5.5 ENE, VA US",37.11075,-76.4237,5.5,VIRGINIA
US1VAMN0038,"CHRISTIANSBURG 3.2 SW, VA US",37.11287,-80.44733,680.9,VIRGINIA
USC00440551,"BEDFORD, VA US",37.33388,-79.50684,272.5,VIRGINIA
US1VASTC002,"STAUNTON 0.9 NNE, VA US",38.169481,-79.054155,444.4,VIRGINIA
US1VAWT0004,"WYTHEVILLE 7.5 WSW, VA US",36.9224,-81.2179,746.8,VIRGINIA
US1VAGH0007,"GUM SPRING 3.5 NNW, VA US",37.8229,-77.91917,118.6,VIRGINIA
US1VAJC0049,"TOANO 1.1 SSW, VA US",37.36635,-76.81452,34.7,VIRGINIA
US1VAJC0046,"TOANO 2.0 NNE, VA US",37.40858,-76.79393,20.4,VIRGINIA
US1VARS0002,"LEBANON 3.1 NNE, VA US",36.94127,-82.05715,650.1,VIRGINIA
US1VAJC0045,"WILLIAMSBURG 4.7 WSW, VA US",37.25635529,-76.78969574,7.9,VIRGINIA
US1VAAB0021,"CHARLOTTESVILLE 11.1 SW, VA US",37.9355,-78.6436,210.6,VIRGINIA
US1VAJC0043,"WILLIAMSBURG 3.5 W, VA US",37.276984,-76.76934,19.5,VIRGINIA
US1VAJC0040,"WILLIAMSBURG 1.9 SW, VA US",37.248526,-76.727066,22.9,VIRGINIA
US1VAFR0038,"CALLAWAY 3.0 SSW, VA US",36.970571,-80.066912,439.5,VIRGINIA
US1VAAB0018,"CHARLOTTESVILLE 6.8 NNE, VA US",38.12557,-78.43116,151.8,VIRGINIA
USC00441159,"BUENA VISTA, VA US",37.7268,-79.3629,256,VIRGINIA
US1VAFR0036,"ROCKY MOUNT 8.5 S, VA US",36.87401,-79.88904,327.1,VIRGINIA
US1VASF0005,"FREDERICKSBURG 7.5 ESE, VA US",38.2578,-77.3594,18.6,VIRGINIA
US1VAAB0017,"CROZET 1.3 W, VA US",38.06635284,-78.72224426,229.2,VIRGINIA
US1VAFR0032,"UNION HALL 2.9 E, VA US",37.040588,-79.637493,249.6,VIRGINIA
USC00442009,"CORBIN, VA US",38.2022,-77.3747,67.1,VIRGINIA
US1VAFR0031,"ROCKY MOUNT 10.3 NE, VA US",37.095765,-79.75177,310,VIRGINIA
USC00443213,"FREE UNION, VA US",38.09079,-78.58937,179.8,VIRGINIA
USC00442245,"DANVILLE 2 SE, VA US",36.56269,-79.36331,119.5,VIRGINIA
USC00440187,"AMELIA COURTHOUSE, VA US",37.3451,-77.9781,105.2,VIRGINIA
US1VASF0009,"STAFFORD 6.1 WNW, VA US",38.451444,-77.505158,95.1,VIRGINIA
US1VACL0006,"HANOVER 3.0 N, VA US",37.809955,-77.3631,59.4,VIRGINIA
US1VACL0007,"RUTHER GLEN 1.7 ENE, VA US",37.938148,-77.427034,58.2,VIRGINIA
US1VAJC0038,"WILLIAMSBURG 3.8 WSW, VA US",37.242534,-76.765708,14.6,VIRGINIA
US1VAJC0031,"WILLIAMSBURG 5.8 WSW, VA US",37.24850464,-76.80813599,10.1,VIRGINIA
US1VAAB0030,"EARLYSVILLE 3.8 NW, VA US",38.183889,-78.521111,185.3,VIRGINIA
US1VAGXC001,"GALAX 0.7 ENE, VA US",36.66802,-80.90646,792.2,VIRGINIA
US1VAFR0028,"MARTINSVILLE 11.6 NNE, VA US",36.84212875,-79.7974472,306.6,VIRGINIA
US1VAAB0027,"HOLLYMEAD 3.2 NNW, VA US",38.16063,-78.47037,177.4,VIRGINIA
US1VAFR0024,"ROCKY MOUNT 2.2 NW, VA US",37.021503,-79.91528,357.5,VIRGINIA
US1VAAB0028,"AFTON 1.3 ENE, VA US",38.0363,-78.8171,322.8,VIRGINIA
USC00447925,"SOUTH BOSTON, VA US",36.6954,-78.8807,100.3,VIRGINIA
USC00443204,"FREDERICKSBURG SEWAGE, VA US",38.2875,-77.4507,18.3,VIRGINIA
USC00444414,"JOHN H KERR DAM, VA US",36.6002,-78.3011,76.2,VIRGINIA
USC00444777,"LEBANON, VA US",36.9028,-82.0384,582.8,VIRGINIA
USC00446955,"PULASKI 2 E, VA US",37.05581,-80.78415,634,VIRGINIA
US1VAAB0026,"CHARLOTTESVILLE 3.0 SW, VA US",38.002164,-78.5187304,132.6,VIRGINIA
USC00444410,"JOHN FLANNAGAN LAKE, VA US",37.23235,-82.34642,453.5,VIRGINIA
US1VAPH0005,"POWHATAN 3.2 SW, VA US",37.50481,-77.95477,102.7,VIRGINIA
US1VALE0005,"JONESVILLE 1.4 NNW, VA US",36.707265,-83.126115,504.7,VIRGINIA
USC00446712,"PIEDMONT RESEARCH STATION, VA US",38.22518,-78.11887,158.5,VIRGINIA
US1VALE0002,"JONESVILLE 2 E, VA US",36.6996,-83.0569,530.4,VIRGINIA
US1VABR0003,"LAWRENCEVILLE 1.2 SSW, VA US",36.74321,-77.86369,87.2,VIRGINIA
US1VAPH0007,"POWHATAN 7.8 NE, VA US",37.587669,-77.787201,79.2,VIRGINIA
US1VAJC0026,"WILLIAMSBURG 3.1 SSE, VA US",37.22861481,-76.68383789,11,VIRGINIA
US1VAPQC003,"POQUOSON 6.1 WSW, VA US",37.116496,-76.391712,5.2,VIRGINIA
US1VAJC0025,"WILLIAMSBURG 8.2 NW, VA US",37.36674,-76.79371,21.3,VIRGINIA
US1VAMC0004,"CLARKSVILLE 3.4 SE, VA US",36.59065,-78.5161,117,VIRGINIA
US1VAJC0024,"WILLIAMSBURG 5.7 W, VA US",37.266181,-76.811402,21.3,VIRGINIA
US1VAPQC001,"POQUOSON 5.8 W, VA US",37.145,-76.396,1.8,VIRGINIA
US1VAMC0005,"BRACEY 5.0 E, VA US",36.5880292,-78.0564466,80.2,VIRGINIA
US1VAJC0023,"WILLIAMSBURG 4.5 NW, VA US",37.306968,-76.775385,19.2,VIRGINIA
US1VAAL0005,"CLIFTON FORGE 0.5 SE, VA US",37.81854,-79.81917,393.8,VIRGINIA
US1VAFR0019,"FERRUM 1.9 SSW, VA US",36.9029,-80.0304,395.9,VIRGINIA
US1VAAL0003,"COVINGTON 4.1 E, VA US",37.7847,-79.9165,398.1,VIRGINIA
USC00446626,"PENNINGTON GAP, VA US",36.7586,-83.0105,414.5,VIRGINIA
US1VACRC002,"CHARLOTTESVILLE 0.5 NNE, VA US",38.0440055,-78.4833415,145.7,VIRGINIA
USC00442142,"CROZIER, VA US",37.6664,-77.8769,85.3,VIRGINIA
USC00448800,"WAKEFIELD 1 NW, VA US",36.9839,-77.0078,34.4,VIRGINIA
US1VACB0006,"CARTERSVILLE 2.2 NNW, VA US",37.6948517,-78.1105549,80.5,VIRGINIA
US1VANH0003,"EASTVILLE 5.0 NNW, VA US",37.415604,-75.982322,3.4,VIRGINIA
US1VANH0002,"FRANKTOWN 2.6 WSW, VA US",37.460072,-75.919095,0.3,VIRGINIA
US1VAJC0016,"WILLIAMSBURG 3.2 WNW, VA US",37.28305556,-76.76361111,19.5,VIRGINIA
US1VANH0004,"NASSAWADOX 4.6 SW, VA US",37.425795,-75.918235,4.9,VIRGINIA
US1VARK0008,"LEXINGTON 7.2 W, VA US",37.7826,-79.57611,453.8,VIRGINIA
US1VARK0007,"LEXINGTON 5.5 NW, VA US",37.83914,-79.5152,426.1,VIRGINIA
US1VAJC0010,"WILLIAMSBURG 4.1 WNW, VA US",37.2822,-76.7799,20.4,VIRGINIA
US1VARK0006,"LEXINGTON 8.6 NW, VA US",37.86083333,-79.56583333,440.1,VIRGINIA
US1VARK0003,"LEXINGTON 11.5 WSW, VA US",37.721332,-79.63978,552,VIRGINIA
US1VAFR0006,"BOONES MILL 12.6 E, VA US",37.139658,-79.723202,248.1,VIRGINIA
US1VAFR0001,"ROCKY MOUNT 3.6 W, VA US",36.989,-79.9545,396.8,VIRGINIA
USC00443229,"FRONT ROYAL, VA US",38.9038,-78.1821,283.5,VIRGINIA
US1VAEMC001,"EMPORIA 1.3 SW, VA US",36.6796134,-77.5504826,43.6,VIRGINIA
USC00445880,"MUSTOE 1 SW, VA US",38.31437,-79.65893,721.5,VIRGINIA
USC00440079,"ALBERTA 5 N, VA US",36.94,-77.8981,114.6,VIRGINIA
US1VARK0011,"ROCKBRIDGE BATHS 0.4 NW, VA US",37.9042,-79.4143,343.8,VIRGINIA
US1VAAC0023,"CHINCOTEAGUE 0.6 SE, VA US",37.94276,-75.3484,0.6,VIRGINIA
US1VAJC0001,"WILLIAMSBURG 3.2 W, VA US",37.274532,-76.76414,38.1,VIRGINIA
US1VAVBC040,"VIRGINIA BEACH 3.1 ENE, VA US",36.76299,-75.99714,4,VIRGINIA
US1VACSC026,"CHESAPEAKE 3.1 NNW, VA US",36.719849,-76.332126,3.7,VIRGINIA
US1VASP0003,"SPOTSYLVANIA 8.9 NW, VA US",38.274906,-77.718711,114.3,VIRGINIA
US1VASP0002,"FREDERICKSBURG 5.2 SSW, VA US",38.227,-77.512,65.8,VIRGINIA
US1VAFRC003,"FRANKLIN 1.9 NW, VA US",36.7012011,-76.9586086,27.4,VIRGINIA
US1VAFRC004,"FRANKLIN 1.2 NW, VA US",36.690834,-76.953274,26.5,VIRGINIA
